	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	direction
URM1	719.998935010651	1.02559019637831	0.179795159768817	5.70421471688687	1.16880668395712e-08	1.4237361833956e-07	up
CCDC30	42.3693352298839	-1.54553291892227	0.271218803895198	-5.69847258643426	1.20885566605053e-08	1.46743385990262e-07	down
TBL1X	1795.09247998242	-1.5150353981877	0.265919981956126	-5.69733566858343	1.2169418451815e-08	1.47597510938019e-07	down
NDUFAF3	27.0121265458124	3.93402629948368	0.690651522296444	5.69610892393734	1.22572585440541e-08	1.48406790141058e-07	up
ANKDD1A	70.9004357962551	-1.51196793723056	0.265438626116655	-5.6961112229615	1.22570933494401e-08	1.48406790141058e-07	down
SNRNP25	199.895156685725	1.57340722176073	0.276299029439131	5.69458106658804	1.23675213391695e-08	1.49484305644631e-07	up
HLA-A	46905.2137843593	1.28591134480295	0.225811927546348	5.6946121437231	1.23652689842485e-08	1.49484305644631e-07	up
NUDT14	146.597800180457	1.61928233951646	0.284419442440679	5.69328990177664	1.24614533079062e-08	1.50490248409997e-07	up
CCDC22	592.272700821178	1.02561715567511	0.180155161287209	5.69296570993067	1.24851468539854e-08	1.50646960795255e-07	up
DTWD1	505.141750459786	1.10629418063364	0.194403510761789	5.69071091513997	1.26511535980192e-08	1.52257933328216e-07	up
SUCNR1	56.3688419123807	2.08288281247832	0.366063482175196	5.68994973249331	1.27076775062755e-08	1.52807376138336e-07	up
HEXIM2	89.5422794662661	1.61941156784934	0.284695019431019	5.68823287139283	1.28360705351642e-08	1.53831540423123e-07	up
PPIL3	324.106189524059	1.43078684134574	0.251529841357908	5.68833834435509	1.28281466845236e-08	1.53831540423123e-07	up
MPRIP	1461.432249904	-1.13233785758851	0.199066976377016	-5.68822553191325	1.28366221040281e-08	1.53831540423123e-07	down
SNAPIN	571.028625130167	1.02034125684998	0.179387295728395	5.68792373343344	1.28593224989124e-08	1.53966830413433e-07	up
ZNF846	26.6173215709118	-1.97871668079828	0.348007518953151	-5.68584462413484	1.30167702836543e-08	1.55460271773431e-07	down
RNF138	1233.94087590531	1.15760622236334	0.203599661610316	5.68569816475905	1.30279317701876e-08	1.55461491420651e-07	up
ANXA2R	360.744654963598	1.14508032329781	0.201407033151444	5.68540385795165	1.30503886485437e-08	1.55597381876657e-07	up
TMEM40	201.290604572136	1.9314292806902	0.339845789191148	5.68325205760858	1.32157268728222e-08	1.57435146314628e-07	up
NBPF10	820.545823970644	-1.1817490119016	0.20794966143579	-5.68286095655172	1.3245995741788e-08	1.57603133839076e-07	down
RAF1	3709.57729833718	-1.2404121121792	0.218275573205812	-5.68278023033576	1.3252251845898e-08	1.57603133839076e-07	down
MRPL49	1102.12456084483	1.22179571576778	0.215029861279299	5.68198160245665	1.33142986311511e-08	1.58207181621379e-07	up
NHP2	244.76040242372	1.01454080000346	0.178602051317682	5.68045435379059	1.34337401089142e-08	1.59357033511398e-07	up
TNPO3	298.864233074583	-1.19783462140735	0.210866164713387	-5.68054444882359	1.34266652498212e-08	1.59357033511398e-07	down
PRKRIP1	108.821051952182	-1.06102155349032	0.18686959608928	-5.67787149806543	1.36381103096788e-08	1.61644954994229e-07	down
CYP27A1	933.159064286387	1.7023910907519	0.299880255239147	5.67690290044034	1.37155273564738e-08	1.62425583866851e-07	up
ARMC6	502.82672878502	1.19432021330154	0.210475593081518	5.67438815976622	1.39185213324602e-08	1.645522744915e-07	up
SPHK1	133.704212953421	1.45068792159297	0.255693603414394	5.67354013640258	1.39876309393585e-08	1.65091627300221e-07	up
PPID	225.965899212187	-1.23394696453094	0.217488718520913	-5.67361366107955	1.39816258766968e-08	1.65091627300221e-07	down
BCL7C	44.0045144075654	-1.6957218642948	0.298958015971717	-5.67210703075852	1.41051801800853e-08	1.66199931090913e-07	down
CIB1	2059.30434030025	1.24298277231392	0.219181232543088	5.67102738629578	1.41943703190142e-08	1.67110773512883e-07	up
CYTH1	3184.70270149135	-1.06426003708573	0.187731222863415	-5.66906250783887	1.43580980765862e-08	1.68896890931022e-07	down
GATAD2B	1844.16058319816	-1.41888470606412	0.250336419965404	-5.66791162971896	1.44548479101348e-08	1.69750874747506e-07	down
COX6B1	773.150293830988	1.37637215342789	0.242851654262851	5.66754283641061	1.44859846894354e-08	1.69974529865938e-07	up
TRERF1	578.977587604919	-1.27305639210369	0.224693598606283	-5.66574392862162	1.46388007170046e-08	1.71624371708869e-07	down
CEACAM4	588.648001580747	-1.80097633418552	0.317995013614674	-5.66353639861732	1.48284698123693e-08	1.73558534681494e-07	down
TGOLN2	6193.9835373227	-1.37633738112123	0.243216168411333	-5.65890577962539	1.52341157343647e-08	1.78158040663864e-07	down
RPL23	11098.9619340861	1.14566490328875	0.202509045442261	5.65735175328451	1.53726497974719e-08	1.79628710060733e-07	up
MGST1	283.161227021796	1.74659690992837	0.308750456669189	5.65698567306011	1.54054617532874e-08	1.79862604539835e-07	up
ABHD2	1129.96343468519	-1.17374972950092	0.207580113878777	-5.65444207332101	1.56353316374706e-08	1.81941934460202e-07	down
BRMS1	759.525477462325	1.23184450931174	0.217977000705416	5.65125910222294	1.59276790125075e-08	1.85190557385292e-07	up
RAD54L2	585.924843734737	1.41334054907767	0.25011607957166	5.65073845511296	1.59760015678817e-08	1.85445626787542e-07	up
NDUFS8	123.055552963784	1.47810421384781	0.261755817299904	5.64688200283354	1.6338388603044e-08	1.89339430002465e-07	up
GABARAPL1	1060.83353690277	-1.07330212815974	0.190483035960264	-5.63463367091459	1.75430844288374e-08	2.02798633072506e-07	down
HNRNPA1P48	223.499839092218	-1.34077024143094	0.238010692464291	-5.63323532883757	1.7685985891237e-08	2.04282583133212e-07	down
ANKRD13A	4055.3604502889	-1.24295440348325	0.220708784774976	-5.63164898375253	1.78494687369105e-08	2.0600162728633e-07	down
NPAT	3498.49614271319	1.09648010477594	0.194705738771197	5.6314729688807	1.78676983656015e-08	2.06042851456325e-07	up
ARHGAP35	1453.87208988645	-1.24853657508939	0.221727252930126	-5.63095676598154	1.7921265140701e-08	2.06491167281011e-07	down
TEX264	506.93243208532	1.2005010296324	0.213315105847749	5.62782942568185	1.82491414973574e-08	2.09697958272223e-07	up
SLC4A5	120.638926763424	-1.3876479088911	0.246573122110984	-5.62773386251933	1.82592516842286e-08	2.09697958272223e-07	down
NPIPA1	70.853497695034	-1.62904655381048	0.289467272173147	-5.62774002594688	1.825859945507e-08	2.09697958272223e-07	down
BABAM1	1092.39872201492	1.15632390553951	0.205517689855081	5.62639598739596	1.84013656857163e-08	2.11157548933971e-07	up
TIMM50	535.141680984013	1.08908831740909	0.193680584254295	5.62311561379411	1.87543793030042e-08	2.1468266275434e-07	up
UBR2	4459.66160109563	-1.04629025100413	0.186065595602106	-5.62323328833766	1.87416029444165e-08	2.1468266275434e-07	down
CHD7	1228.45296895576	-1.40064377206138	0.249108474449123	-5.62262594702471	1.88076351021026e-08	2.15117108730884e-07	down
EIF3E	8501.52344175919	1.28876809244571	0.229223714214667	5.62231572270392	1.88414508238519e-08	2.15200161906203e-07	up
RPL17-C18orf32	445.563591810073	1.18151072851485	0.210262620577489	5.61921432002426	1.91827780139708e-08	2.18369389211398e-07	up
TXN2	736.338176829906	1.08425358893242	0.192955405615512	5.61919260812483	1.91851885662713e-08	2.18369389211398e-07	up
TFDP2	1034.26949790185	-1.07556866561613	0.191395724258392	-5.61960654964301	1.91392815340182e-08	2.18369389211398e-07	down
ODF2	407.448545551726	-1.20426409823046	0.21430453592426	-5.61940554844844	1.91615596753923e-08	2.18369389211398e-07	down
MZT2B	310.894938739921	1.22522268215363	0.218074090567287	5.61837804283121	1.92758380618291e-08	2.19223669607712e-07	up
NT5C3A	1630.1572738009	1.43771942912842	0.256016627555878	5.61572677077245	1.95737756738401e-08	2.22073094953326e-07	up
PRKDC	5205.32126915098	-1.13378749338337	0.202060919702484	-5.61111715740366	2.01024604716231e-08	2.27337318463078e-07	down
OMA1	2215.10721080399	1.16575253280922	0.207853251818073	5.60853641986588	2.0404476432393e-08	2.29644295604603e-07	up
AVIL	51.9746610720155	-3.16810307790008	0.564869665767947	-5.60855586676444	2.04021842327829e-08	2.29644295604603e-07	down
DCAF5	1214.03826261163	-1.14197880243898	0.203749016496603	-5.60483099292909	2.08458269078257e-08	2.34049352111267e-07	down
PSMB5	409.183151708106	1.28037727841584	0.228475076585659	5.60401290832178	2.09445099496343e-08	2.34969653920199e-07	up
THAP1	251.975705296493	1.10377516261758	0.197088278482712	5.60040998437357	2.13845431139518e-08	2.39195971074129e-07	up
ARAP3	924.636043362457	-1.86445997017571	0.332917197177321	-5.60037146168406	2.13892961257865e-08	2.39195971074129e-07	down
FUOM	301.148909001737	1.35372050597672	0.241889442998184	5.59644310722103	2.18794074508841e-08	2.44455763851867e-07	up
TMOD3	104.491359663423	-1.15304454443325	0.206036053485714	-5.59632416233019	2.18944160695384e-08	2.44455763851867e-07	down
NPM3	73.2255655616611	1.89453777004535	0.338549511398173	5.59604343311888	2.19298784808701e-08	2.44463363842657e-07	up
NT5C2	2179.7580984409	-1.33023113939543	0.237707996362355	-5.5960723229843	2.1926226469138e-08	2.44463363842657e-07	down
ADGRG1	1411.08918507782	-1.30666939323208	0.233563645366609	-5.59448963549568	2.21271686829807e-08	2.4627205873053e-07	down
TRIM38	3704.43927280679	-1.04996942166111	0.187731403610898	-5.59293438106571	2.2326368748492e-08	2.48292535994899e-07	down
LSM2	232.987395555477	1.16769089246674	0.208865326664021	5.59064020398692	2.26233926962074e-08	2.51198286833008e-07	up
SLC23A2	1130.23019158032	-1.30061824066555	0.232657993246044	-5.59025814036871	2.26732290917121e-08	2.51552945021465e-07	down
POMP	820.848939954286	1.26522390762961	0.226338790167773	5.58995613032909	2.27126986890751e-08	2.51792117880386e-07	up
MBLAC2	219.432885926939	1.30315289264471	0.23313778191447	5.58962550790155	2.27559841007031e-08	2.51941105407927e-07	up
ALG10B	219.739552391921	1.16041383907066	0.207653323188842	5.58822667150558	2.29400088538774e-08	2.53711805239146e-07	up
PCGF5	2214.00412610054	1.02154626316892	0.182827147205588	5.58749769267143	2.3036481806856e-08	2.545784785841e-07	up
PGBD4	181.694313484938	1.1463794160702	0.205226017762684	5.5859360746152	2.32444733215972e-08	2.56675225044534e-07	up
KRT72	101.405508550204	-2.22097232196337	0.397715295849744	-5.58432714341077	2.3460672543535e-08	2.58656214858409e-07	down
KCTD7	599.839095969589	-1.08811342268536	0.19498323548564	-5.58054860447472	2.39761138967027e-08	2.64131844079898e-07	down
HECTD4	253.543103633415	-1.65500430758289	0.296585140755546	-5.58019968015522	2.4024262234832e-08	2.64455015062673e-07	down
BRD1	885.83271498952	-1.10249595130706	0.197635501069158	-5.57843072394804	2.42698093907327e-08	2.66948912836878e-07	down
PPTC7	1499.62010071455	-1.0621742824281	0.19049626820241	-5.5758272455999	2.46356316215021e-08	2.7076080821224e-07	down
GPATCH8	1128.38537891905	-1.40138665931723	0.251353788512977	-5.57535522980539	2.47025265466929e-08	2.71283918489736e-07	down
PLXNA2	119.648171690793	-1.56634043917443	0.280992545963655	-5.57431313276555	2.48508392401161e-08	2.72699646524833e-07	down
DLGAP5	59.4914391999114	1.90650590362943	0.342165257855135	5.57188627384432	2.51995906952739e-08	2.76310956632968e-07	up
VPS25	628.715306001855	1.02135874695444	0.183328980251381	5.57117999322286	2.53019758511594e-08	2.77068178668221e-07	up
NAPB	317.722418627478	-1.1137871902972	0.199985596617375	-5.56933703794761	2.557104251763e-08	2.79729295463288e-07	down
MCRS1	1574.90703395034	1.21631916370286	0.218425748226164	5.56857043448674	2.56837805409806e-08	2.80744092585198e-07	up
EMG1	555.953915364006	1.079426736244	0.193870817561043	5.56776285272603	2.58030665965448e-08	2.81747706333251e-07	up
SSH1	1354.49338258284	-1.59908236313417	0.287208143546266	-5.567677654922	2.58156822762487e-08	2.81747706333251e-07	down
DENND3	4739.01439054406	-1.64898707997968	0.296192566097307	-5.56728044092083	2.58745788612416e-08	2.8195267833525e-07	down
VAMP1	521.73331167192	-1.21729113853506	0.218720822647863	-5.56550182921942	2.61399041078949e-08	2.84623262621749e-07	down
PNKD	169.630194989028	1.1942424404392	0.214585798943561	5.56533771721446	2.61645182156534e-08	2.84670768233313e-07	up
PHF6	855.003363107536	1.01363920824375	0.182185299949749	5.56378153738711	2.63990402564984e-08	2.86778445815763e-07	up
IL2RB	1419.84427551284	-1.24429977962824	0.223641605996455	-5.56381168022896	2.63944783057331e-08	2.86778445815763e-07	down
RIN1	180.640126876372	1.5137008586305	0.272121111925641	5.5625998582724	2.65784849887424e-08	2.88504836669307e-07	up
NENF	169.633004516119	1.32133994304913	0.237558587860543	5.56216449571091	2.66448952020111e-08	2.89002540011319e-07	up
NAB2	246.305849958144	1.30994594712447	0.235547055581684	5.56129196304135	2.67784764381419e-08	2.8999879174609e-07	up
DYNC1H1	6914.64228835077	-1.22647393811646	0.220542799529809	-5.56116064877777	2.67986363006453e-08	2.8999879174609e-07	down
CRK	924.915712202663	-1.25415205821697	0.225508976356427	-5.56142854479871	2.67575235041905e-08	2.8999879174609e-07	down
PFDN5	3908.28327700097	1.06633604292145	0.191896728492251	5.55682241849426	2.74730009541739e-08	2.97067672625248e-07	up
DERL3	117.86826016665	1.61783988295589	0.291167374580981	5.55639135491786	2.75409008824483e-08	2.97572977482379e-07	up
ABCA1	1692.04754227394	-1.91744066969663	0.345100239934638	-5.55618469016361	2.75735118578161e-08	2.97696510126974e-07	down
SEC31B	663.23499555594	-1.07430988003672	0.193394063496341	-5.55503028694076	2.77563629978626e-08	2.99211038850425e-07	down
CD3D	1972.01990038015	1.3001765347008	0.234123361064623	5.55338232284271	2.80194315543868e-08	3.01353595531763e-07	up
PLEKHG2	532.672795567485	-1.07261984482111	0.193168954598977	-5.55275482568041	2.81202351018752e-08	3.02206532742401e-07	down
BRD4	1942.68965876298	-1.53418380748591	0.276349765456356	-5.55160162684559	2.8306407717684e-08	3.03974922297543e-07	down
ORC3	970.484886497978	1.28623489342759	0.231758471363902	5.54989375731588	2.85843253662016e-08	3.06725085246332e-07	up
FAM222B	181.197309351839	-1.38894053107567	0.250334212730553	-5.54834481442076	2.8838669379396e-08	3.09218287922326e-07	down
CBL	1305.13504992977	-1.29775270267156	0.234117927916073	-5.54315816060348	2.97064307937401e-08	3.18037545824528e-07	down
NPIPB3	31.5397959975021	-2.17329105546626	0.392063350788613	-5.54321400124446	2.96969547662936e-08	3.18037545824528e-07	down
DMPK	147.629900897851	-1.05797393891095	0.191006537462775	-5.53894098581382	3.04306156827309e-08	3.24801188042634e-07	down
UFL1	1609.59825425771	1.05972521267878	0.191361759108149	5.53781078109695	3.06275895629253e-08	3.26160626125788e-07	up
VAMP5	436.239347064616	1.77226312334847	0.320075690353656	5.53701257783831	3.07674463869713e-08	3.27154307005791e-07	up
TBX19	114.582440638316	-1.15325927952549	0.208280287789731	-5.53705437880787	3.07601069005376e-08	3.27154307005791e-07	down
GNG2	527.807479966228	-1.21004908419024	0.218629339581913	-5.5347058473681	3.11751105017251e-08	3.31238494575018e-07	down
POGZ	1936.64922356677	-1.23358016034229	0.222956127165842	-5.53283812390904	3.15090243041429e-08	3.34533500485904e-07	down
PDXP	163.880466107544	1.27478617812916	0.230461055707102	5.53146029040725	3.17575762198983e-08	3.36663837800234e-07	up
EIF3G	2408.93365041254	1.18322544429672	0.213915962989344	5.53126296776487	3.1793327235783e-08	3.36788847741825e-07	up
RPS23	7724.22892952585	1.0334020687771	0.186903974318437	5.52905347543035	3.21963198762944e-08	3.40800955196589e-07	up
MBD6	600.791517385376	-1.69030553316658	0.305724061007345	-5.52886000400855	3.22318424277548e-08	3.40920247559782e-07	down
VPS72	1036.64110278763	1.31509863002793	0.23805560189814	5.52433389318282	3.3073796796312e-08	3.49562677868991e-07	up
TMEM154	4440.30750272072	-1.70481064476853	0.308641118082975	-5.52360183036341	3.32119655408342e-08	3.50495945651281e-07	down
CHRNA10	46.8228837392725	-2.1058736341538	0.38135530028857	-5.52207779086927	3.3501409564847e-08	3.53285307016545e-07	down
ITGB3	97.4227031866823	2.49658580972074	0.452279133948085	5.52001103373324	3.38978377124722e-08	3.57197829628353e-07	up
SETD1B	1806.74313320512	-1.64827080461107	0.29865361391316	-5.51900505409703	3.40924390479563e-08	3.58710640491858e-07	down
OSTC	449.058115517075	1.34203342776334	0.243174961963027	5.51879772872086	3.41326794854889e-08	3.58865426722152e-07	up
AHDC1	243.745096964974	-1.25230089791354	0.226992399189493	-5.51692877111768	3.44975170375329e-08	3.62430192075187e-07	down
NME1	207.566890757021	1.33207589601256	0.241609272855997	5.51334756429855	3.52071980162711e-08	3.69334016802032e-07	up
FKBP8	4924.10507220856	1.24097268737466	0.225104351698655	5.51287737447184	3.5301419801997e-08	3.70046277521753e-07	up
SAP25	144.963151472409	-1.73486517663462	0.314764539939335	-5.51162839679776	3.55528928484425e-08	3.72404630976569e-07	down
ZNF280D	1636.17793384894	1.1866803829129	0.215365701793217	5.51007134855803	3.58688277442288e-08	3.75434185853033e-07	up
ZNF440	198.413431360098	-1.03824970646043	0.188435835519524	-5.5098315222152	3.59177313902964e-08	3.75666331959372e-07	down
ZBTB42	160.70951765086	1.30153260343559	0.236226834261902	5.50967296963646	3.59500977821403e-08	3.75725297043529e-07	up
LIME1	920.521734634412	1.3395224310994	0.243183851854874	5.50827047471389	3.62376328735715e-08	3.77887541026554e-07	up
XPO6	3025.37452279998	-1.8096885956675	0.328613382846313	-5.5070447222591	3.64907582978097e-08	3.7996339954986e-07	down
MGST2	212.137790814401	1.69883204101072	0.308565011581297	5.50558870010812	3.67936645550228e-08	3.82586754231518e-07	up
AGER	314.117994951455	-1.63186525061186	0.296409497072184	-5.50544185233869	3.68243493259759e-08	3.82586754231518e-07	down
GAB1	80.0855041759984	-1.60276280415403	0.291158995135772	-5.50476829131326	3.69654124438261e-08	3.8376868738764e-07	down
